1,0,0,800,600,64
2,0,0,800,600,64
3,0,1,800,600,64
4,0,1364,800,600,64
5,0,1358,800,600,64
6,0,1342,800,600,64
7,0,1332,800,600,64
8,0,1346,800,600,64
9,0,1342,800,600,64
10,0,1344,800,600,64
11,0,1332,800,600,64
12,0,1316,800,600,64
13,0,1314,800,600,64
14,0,1302,800,600,64
15,0,1303,800,600,64
16,0,1289,800,600,64
17,0,1286,800,600,64
18,0,1275,800,600,64
19,0,1273,800,600,64
20,0,1274,800,600,64
21,0,1266,800,600,64
22,0,1256,800,600,64
23,0,1242,800,600,64
24,0,1227,800,600,64
25,0,1207,800,600,64
26,0,1209,800,600,64
27,0,1189,800,600,64
28,0,1197,800,600,64
29,0,1197,800,600,64
30,0,1195,800,600,64
31,0,1187,800,600,64
32,0,1184,800,600,64
33,0,1177,800,600,64
34,0,1170,800,600,64
35,0,1167,800,600,64
36,0,1172,800,600,64
37,0,1149,800,600,64
38,0,1131,800,600,64
39,0,1125,800,600,64
40,0,1125,800,600,64
41,0,1117,800,600,64
42,0,1113,800,600,64
43,0,1110,800,600,64
44,0,1107,800,600,64
45,0,1106,800,600,64
46,0,1105,800,600,64
47,0,1093,800,600,64
48,0,1096,800,600,64
49,0,1097,800,600,64
50,0,1089,800,600,64
51,0,1077,800,600,64
52,0,1076,800,600,64
53,0,1073,800,600,64
54,0,1074,800,600,64
55,0,1070,800,600,64
56,0,1064,800,600,64
57,0,1056,800,600,64
58,0,1051,800,600,64
59,0,1048,800,600,64
60,0,1056,800,600,64
61,0,1051,800,600,64
62,0,1053,800,600,64
63,0,1053,800,600,64
64,0,1034,800,600,64
65,0,1031,800,600,64
66,0,1037,800,600,64
67,0,1041,800,600,64
68,0,1038,800,600,64
69,0,1037,800,600,64
70,0,1036,800,600,64
71,0,1024,800,600,64
72,0,1020,800,600,64
73,0,1008,800,600,64
74,0,1014,800,600,64
75,0,1019,800,600,64
76,0,1016,800,600,64
77,0,1017,800,600,64
78,0,1008,800,600,64
79,0,998,800,600,64
80,0,992,800,600,64
81,0,985,800,600,64
82,0,983,800,600,64
83,0,992,800,600,64
84,0,985,800,600,64
85,0,983,800,600,64
86,0,982,800,600,64
87,0,986,800,600,64
88,0,958,800,600,64
89,0,960,800,600,64
90,0,962,800,600,64
91,0,963,800,600,64
92,0,963,800,600,64
93,0,963,800,600,64
94,0,962,800,600,64
95,0,973,800,600,64
96,0,965,800,600,64
97,0,953,800,600,64
98,0,943,800,600,64
99,0,940,800,600,64
100,0,942,800,600,64
101,0,940,800,600,64
102,0,927,800,600,64
103,0,929,800,600,64
104,0,926,800,600,64
105,0,929,800,600,64
106,0,925,800,600,64
107,0,926,800,600,64
108,0,931,800,600,64
109,0,914,800,600,64
110,0,911,800,600,64
111,0,912,800,600,64
112,0,904,800,600,64
113,0,904,800,600,64
114,0,900,800,600,64
115,0,903,800,600,64
116,0,903,800,600,64
117,0,903,800,600,64
118,0,896,800,600,64
119,0,898,800,600,64
120,0,891,800,600,64
121,0,880,800,600,64
122,0,878,800,600,64
123,0,868,800,600,64
124,0,859,800,600,64
125,0,863,800,600,64
126,0,864,800,600,64
127,0,869,800,600,64
128,0,862,800,600,64
129,0,865,800,600,64
130,0,865,800,600,64
131,0,862,800,600,64
132,0,852,800,600,64
133,0,842,800,600,64
134,0,835,800,600,64
135,0,839,800,600,64
136,0,829,800,600,64
137,0,819,800,600,64
138,0,825,800,600,64
139,0,825,800,600,64
140,0,821,800,600,64
141,0,816,800,600,64
142,0,820,800,600,64
