8, 800x600, 0, 20505, 1, 18411, 8128
8, 800x600, 0, 20505, 2, 17036, 8147
8, 800x600, 0, 20505, 3, 15202, 4132
8, 800x600, 0, 20505, 4, 11661, 4429
8, 800x600, 1, 18411, 2, 17036, 10856
8, 800x600, 1, 18411, 3, 15202, 4633
8, 800x600, 1, 18411, 4, 11661, 4156
8, 800x600, 2, 17036, 3, 15202, 4652
8, 800x600, 2, 17036, 4, 11661, 4158
8, 800x600, 3, 15202, 4, 11661, 7285
8, 1024x768, 0, 22241, 1, 22268, 8948
8, 1024x768, 0, 22241, 2, 20302, 8860
8, 1024x768, 0, 22241, 3, 19139, 4603
8, 1024x768, 0, 22241, 4, 15246, 4980
8, 1024x768, 1, 22268, 2, 20302, 12462
8, 1024x768, 1, 22268, 3, 19139, 5088
8, 1024x768, 1, 22268, 4, 15246, 4630
8, 1024x768, 2, 20302, 3, 19139, 5121
8, 1024x768, 2, 20302, 4, 15246, 4610
8, 1024x768, 3, 19139, 4, 15246, 9806
8, 1920x1080, 0, 35658, 1, 33026, 13204
8, 1920x1080, 0, 35658, 2, 29835, 12368
8, 1920x1080, 0, 35658, 3, 26984, 6404
8, 1920x1080, 0, 35658, 4, 22467, 7173
8, 1920x1080, 1, 33026, 2, 29835, 18617
8, 1920x1080, 1, 33026, 3, 26984, 6968
8, 1920x1080, 1, 33026, 4, 22467, 6810
8, 1920x1080, 2, 29835, 3, 26984, 6960
8, 1920x1080, 2, 29835, 4, 22467, 6580
8, 1920x1080, 3, 26984, 4, 22467, 13990
8, 3840x2160, 0, 53174, 1, 44230, 16954
8, 3840x2160, 0, 53174, 2, 42462, 14871
8, 3840x2160, 0, 53174, 3, 35726, 7624
8, 3840x2160, 0, 53174, 4, 29357, 9720
8, 3840x2160, 1, 44230, 2, 42462, 24586
8, 3840x2160, 1, 44230, 3, 35726, 7651
8, 3840x2160, 1, 44230, 4, 29357, 7779
8, 3840x2160, 2, 42462, 3, 35726, 7674
8, 3840x2160, 2, 42462, 4, 29357, 7540
8, 3840x2160, 3, 35726, 4, 29357, 18071
16, 800x600, 0, 7188, 1, 7240, 3004
