2,0.02,2073600,25472,1920,1080,8
3,0.12,2073600,233953,1920,1080,8
4,0.161896,2073600,210525,1920,1080,8
5,0.1878064,2073600,249676,1920,1080,8
6,0.2051702,2073600,230803,1920,1080,8
7,0.221944,2073600,243418,1920,1080,8
8,0.2408366,2073600,224984,1920,1080,8
9,0.256262,2073600,229480,1920,1080,8
10,0.2732992,2073600,236013,1920,1080,8
11,0.2973484,2073600,227547,1920,1080,8
12,0.3118928,2073600,234964,1920,1080,8
13,0.3301101,2073600,223544,1920,1080,8
14,0.3577085,2073600,197344,1920,1080,8
15,0.3720693,2073600,220608,1920,1080,8
16,0.387475,2073600,226149,1920,1080,8
17,0.4057544,2073600,220672,1920,1080,8
18,0.4209843,2073600,216595,1920,1080,8
19,0.4359907,2073600,209364,1920,1080,8
20,0.4597034,2073600,226915,1920,1080,8
21,0.4744519,2073600,223543,1920,1080,8
22,0.4911123,2073600,224574,1920,1080,8
23,0.5094117,2073600,218659,1920,1080,8
24,0.5245131,2073600,221994,1920,1080,8
25,0.5390366,2073600,234000,1920,1080,8
26,0.5588903,2073600,208425,1920,1080,8
27,0.5741433,2073600,217295,1920,1080,8
28,0.5892138,2073600,215451,1920,1080,8
29,0.614432,2073600,216673,1920,1080,8
30,0.6292056,2073600,224110,1920,1080,8
31,0.6438293,2073600,224074,1920,1080,8
32,0.6614904,2073600,219537,1920,1080,8
33,0.6766624,2073600,226259,1920,1080,8
34,0.6923343,2073600,218690,1920,1080,8
35,0.7102259,2073600,226603,1920,1080,8
36,0.7261776,2073600,216403,1920,1080,8
37,0.7412332,2073600,224812,1920,1080,8
38,0.7678584,2073600,216738,1920,1080,8
39,0.7826788,2073600,227163,1920,1080,8
40,0.7976571,2073600,205316,1920,1080,8
41,0.8165535,2073600,208126,1920,1080,8
42,0.832051,2073600,218387,1920,1080,8
43,0.8473493,2073600,209038,1920,1080,8
44,0.8656186,2073600,217854,1920,1080,8
45,0.8802685,2073600,223864,1920,1080,8
46,0.8959665,2073600,195063,1920,1080,8
47,0.9218411,2073600,227188,1920,1080,8
48,0.9364573,2073600,204526,1920,1080,8
49,0.9515542,2073600,209534,1920,1080,8
50,0.9713985,2073600,207129,1920,1080,8
51,0.9864368,2073600,197366,1920,1080,8
52,1.001009,2073600,218688,1920,1080,8
53,1.019275,2073600,216007,1920,1080,8
54,1.034608,2073600,206088,1920,1080,8
55,1.049803,2073600,176468,1920,1080,8
56,1.073559,2073600,205261,1920,1080,8
57,1.08859,2073600,208784,1920,1080,8
58,1.103802,2073600,193018,1920,1080,8
59,1.123149,2073600,201384,1920,1080,8
60,1.13957,2073600,190128,1920,1080,8
61,1.155041,2073600,195572,1920,1080,8
62,1.175095,2073600,189061,1920,1080,8
63,1.19004,2073600,192548,1920,1080,8
64,1.205449,2073600,185279,1920,1080,8
65,1.236371,2073600,185307,1920,1080,8
66,1.25184,2073600,202687,1920,1080,8
67,1.266925,2073600,186559,1920,1080,8
68,1.286024,2073600,187579,1920,1080,8
69,1.302028,2073600,191740,1920,1080,8
70,1.31865,2073600,190715,1920,1080,8
71,1.340646,2073600,188652,1920,1080,8
72,1.359298,2073600,175337,1920,1080,8
73,1.384098,2073600,190101,1920,1080,8
74,1.405457,2073600,179967,1920,1080,8
75,1.423553,2073600,175556,1920,1080,8
76,1.439688,2073600,175669,1920,1080,8
77,1.459867,2073600,179277,1920,1080,8
78,1.47535,2073600,175890,1920,1080,8
79,1.491179,2073600,177828,1920,1080,8
80,1.510268,2073600,177927,1920,1080,8
81,1.533785,2073600,181257,1920,1080,8
82,1.549803,2073600,172948,1920,1080,8
83,1.568908,2073600,177193,1920,1080,8
84,1.586709,2073600,156595,1920,1080,8
85,1.60386,2073600,170859,1920,1080,8
86,1.62334,2073600,170322,1920,1080,8
87,1.639623,2073600,175072,1920,1080,8
88,1.655918,2073600,172301,1920,1080,8
89,1.675641,2073600,155254,1920,1080,8
90,1.698058,2073600,172057,1920,1080,8
91,1.713755,2073600,168198,1920,1080,8
92,1.733916,2073600,172695,1920,1080,8
93,1.750519,2073600,175340,1920,1080,8
94,1.766689,2073600,169305,1920,1080,8
95,1.786359,2073600,170887,1920,1080,8
96,1.805492,2073600,168184,1920,1080,8
97,1.832586,2073600,147727,1920,1080,8
98,1.857922,2073600,172166,1920,1080,8
99,1.873826,2073600,171211,1920,1080,8
100,1.889922,2073600,178686,1920,1080,8
101,1.910063,2073600,170908,1920,1080,8
